500, 1686, 0, 0
1000, 1151, 0, 0
1500, 924, 0, 0
2000, 858, 0, 0
2500, 913, 0, 0
3000, 864, 0, 0
3500, 906, 0, 0
4000, 885, 0, 0
4500, 903, 0, 0
5000, 908, 0, 0
5500, 859, 0, 0
6000, 931, 0, 0
6500, 870, 0, 0
7000, 871, 0, 0
7500, 973, 0, 0
8000, 904, 0, 0
8500, 925, 0, 0
9000, 971, 0, 0
9500, 885, 0, 0
10000, 975, 0, 0
10500, 906, 0, 0
11000, 869, 0, 0
11500, 937, 0, 0
12000, 871, 0, 0
12500, 875, 0, 0
13000, 1026, 0, 0
13500, 909, 0, 0
14000, 916, 0, 0
14500, 998, 0, 0
15000, 905, 0, 0
15500, 916, 0, 0
16000, 976, 0, 0
16500, 923, 0, 0
17000, 936, 0, 0
17500, 939, 0, 0
18000, 902, 0, 0
18500, 947, 0, 0
19000, 878, 0, 0
19500, 884, 0, 0
20000, 982, 0, 0
20500, 910, 0, 0
21000, 916, 0, 0
21500, 1003, 0, 0
22000, 911, 0, 0
22500, 916, 0, 0
23000, 974, 0, 0
23500, 886, 0, 0
24000, 904, 0, 0
24500, 910, 0, 0
25000, 872, 0, 0
25500, 930, 0, 0
26000, 877, 0, 0
26500, 881, 0, 0
27000, 971, 0, 0
27500, 939, 0, 0
28000, 916, 0, 0
28500, 982, 0, 0
29000, 921, 0, 0
29500, 915, 0, 0
30000, 992, 0, 0
30500, 918, 0, 0
31000, 911, 0, 0
31500, 1048, 0, 0
32000, 907, 0, 0
32500, 910, 0, 0
33000, 977, 0, 0
33500, 915, 0, 0
34000, 934, 0, 0
34500, 939, 0, 0
35000, 901, 0, 0
35500, 943, 0, 0
36000, 882, 0, 0
36500, 878, 0, 0
37000, 976, 0, 0
37500, 912, 0, 0
38000, 911, 0, 0
38500, 993, 0, 0
39000, 910, 0, 0
39500, 909, 0, 0
40000, 988, 0, 0
40500, 906, 0, 0
41000, 928, 0, 0
41500, 933, 0, 0
42000, 867, 0, 0
42500, 924, 0, 0
43000, 888, 0, 0
43500, 874, 0, 0
44000, 979, 0, 0
44500, 991, 0, 0
45000, 943, 0, 0
45500, 993, 0, 0
46000, 984, 0, 0
46500, 945, 0, 0
47000, 973, 0, 0
47500, 887, 0, 0
48000, 875, 0, 0
48500, 992, 0, 0
49000, 914, 0, 0
49500, 912, 0, 0
50000, 981, 0, 0
50500, 886, 0, 0
51000, 914, 0, 0
51500, 928, 0, 0
52000, 873, 0, 0
52500, 937, 0, 0
53000, 889, 0, 0
53500, 875, 0, 0
54000, 973, 0, 0
54500, 959, 0, 0
55000, 899, 0, 0
55500, 977, 0, 0
56000, 975, 0, 0
56500, 942, 0, 0
57000, 997, 0, 0
57500, 980, 0, 0
58000, 931, 0, 0
58500, 998, 0, 0
59000, 985, 0, 0
59500, 931, 0, 0
60000, 969, 0, 0
