500, 1874509, 0, 0
1000, 1569505, 0, 0
1500, 1432456, 0, 0
2000, 1324640, 0, 0
2500, 1244350, 0, 0
3000, 1468641, 0, 0
3500, 1287622, 0, 0
4000, 1225883, 0, 0
4500, 1389968, 0, 0
5000, 1215256, 0, 0
5500, 1248549, 0, 0
6000, 1492718, 0, 0
6500, 1286103, 0, 0
7000, 1231000, 0, 0
7500, 1385569, 0, 0
8000, 1208932, 0, 0
8500, 1232785, 0, 0
9000, 1478794, 0, 0
9500, 1275019, 0, 0
10000, 1211977, 0, 0
10500, 1284556, 0, 0
11000, 796201, 0, 0
11500, 846379, 0, 0
12000, 1408890, 0, 0
12500, 1186768, 0, 0
13000, 1271607, 0, 0
13500, 1457188, 0, 0
14000, 1197054, 0, 0
14500, 1230580, 0, 0
15000, 1476398, 0, 0
15500, 1221260, 0, 0
16000, 1226474, 0, 0
16500, 1466800, 0, 0
17000, 1252290, 0, 0
17500, 1205380, 0, 0
18000, 1367868, 0, 0
18500, 1189323, 0, 0
19000, 1219917, 0, 0
19500, 1470686, 0, 0
20000, 1260313, 0, 0
20500, 1203214, 0, 0
21000, 1370651, 0, 0
21500, 1188370, 0, 0
22000, 1213564, 0, 0
22500, 1472794, 0, 0
23000, 1260766, 0, 0
23500, 1194287, 0, 0
24000, 1375092, 0, 0
24500, 1187470, 0, 0
25000, 1212112, 0, 0
25500, 1470822, 0, 0
26000, 1264589, 0, 0
26500, 1207727, 0, 0
27000, 1366186, 0, 0
27500, 1189600, 0, 0
28000, 1215253, 0, 0
28500, 1466216, 0, 0
29000, 1264835, 0, 0
29500, 1201588, 0, 0
30000, 1366746, 0, 0
30500, 1198713, 0, 0
31000, 1214101, 0, 0
31500, 1464579, 0, 0
32000, 1272803, 0, 0
32500, 1209564, 0, 0
33000, 1362756, 0, 0
33500, 1206378, 0, 0
34000, 1219154, 0, 0
34500, 1463371, 0, 0
35000, 1272356, 0, 0
35500, 1210758, 0, 0
36000, 1361504, 0, 0
36500, 1195571, 0, 0
37000, 1213869, 0, 0
37500, 1458302, 0, 0
38000, 1267945, 0, 0
38500, 1196407, 0, 0
39000, 1355916, 0, 0
39500, 1203386, 0, 0
40000, 1204514, 0, 0
40500, 1343922, 0, 0
41000, 1181358, 0, 0
41500, 1231893, 0, 0
42000, 1464244, 0, 0
42500, 1215271, 0, 0
43000, 1211038, 0, 0
43500, 1471003, 0, 0
44000, 1264186, 0, 0
44500, 1199530, 0, 0
45000, 1369781, 0, 0
45500, 1191565, 0, 0
46000, 1212105, 0, 0
46500, 1460845, 0, 0
47000, 1261090, 0, 0
47500, 1196515, 0, 0
48000, 1364882, 0, 0
48500, 1192784, 0, 0
49000, 1213794, 0, 0
49500, 1462127, 0, 0
50000, 1266558, 0, 0
50500, 1196632, 0, 0
51000, 1358724, 0, 0
51500, 1197468, 0, 0
52000, 1219517, 0, 0
52500, 1464849, 0, 0
53000, 1267478, 0, 0
53500, 1196150, 0, 0
54000, 1357535, 0, 0
54500, 1195686, 0, 0
55000, 1211474, 0, 0
55500, 1455633, 0, 0
56000, 1267375, 0, 0
56500, 1194416, 0, 0
57000, 1357260, 0, 0
57500, 1197697, 0, 0
58000, 1213136, 0, 0
58500, 1458389, 0, 0
59000, 1274194, 0, 0
59500, 1195126, 0, 0
60000, 1359034, 0, 0
60000, 708061, 0, 0
