500, 79134, 0, 0
1000, 103854, 0, 0
1500, 105654, 0, 0
2000, 106286, 0, 0
2500, 106498, 0, 0
3000, 106506, 0, 0
3500, 103280, 0, 0
4000, 74238, 0, 0
4500, 102332, 0, 0
5000, 106252, 0, 0
5500, 105800, 0, 0
6000, 106498, 0, 0
6500, 106266, 0, 0
7000, 106502, 0, 0
7500, 106500, 0, 0
8000, 105360, 0, 0
8500, 106384, 0, 0
9000, 105804, 0, 0
9500, 106484, 0, 0
10000, 106282, 0, 0
10500, 106488, 0, 0
11000, 106500, 0, 0
11500, 106284, 0, 0
12000, 106490, 0, 0
12500, 106498, 0, 0
13000, 106274, 0, 0
13500, 106496, 0, 0
14000, 106500, 0, 0
14500, 106494, 0, 0
15000, 106282, 0, 0
15500, 106496, 0, 0
16000, 105882, 0, 0
16500, 106472, 0, 0
17000, 106264, 0, 0
17500, 106468, 0, 0
18000, 106324, 0, 0
18500, 106468, 0, 0
19000, 105176, 0, 0
19500, 105806, 0, 0
20000, 106468, 0, 0
20500, 106472, 0, 0
21000, 106478, 0, 0
21500, 106472, 0, 0
22000, 106470, 0, 0
22500, 106258, 0, 0
23000, 106474, 0, 0
23500, 106470, 0, 0
24000, 106472, 0, 0
24500, 106466, 0, 0
25000, 106256, 0, 0
25500, 106474, 0, 0
26000, 103396, 0, 0
26500, 106470, 0, 0
27000, 106476, 0, 0
27501, 105600, 0, 0
28000, 106130, 0, 0
28500, 106492, 0, 0
29000, 106494, 0, 0
29500, 106292, 0, 0
30000, 74648, 0, 0
30500, 102622, 0, 0
31000, 106332, 0, 0
31500, 106290, 0, 0
32000, 106500, 0, 0
32500, 106490, 0, 0
33000, 106296, 0, 0
33500, 106496, 0, 0
34000, 106500, 0, 0
34500, 105630, 0, 0
35000, 106502, 0, 0
35500, 106404, 0, 0
36000, 105578, 0, 0
36500, 105152, 0, 0
37000, 96464, 0, 0
37501, 105177, 0, 0
38000, 106128, 0, 0
38500, 105686, 0, 0
39000, 105762, 0, 0
39500, 106282, 0, 0
40000, 105114, 0, 0
40500, 74526, 0, 0
41000, 102440, 0, 0
41500, 106478, 0, 0
42000, 106490, 0, 0
42500, 106278, 0, 0
43000, 74430, 0, 0
43500, 102676, 0, 0
44000, 106268, 0, 0
44500, 106484, 0, 0
45000, 106490, 0, 0
45501, 106285, 0, 0
46000, 105622, 0, 0
46500, 106492, 0, 0
47000, 106496, 0, 0
47500, 105642, 0, 0
48000, 106342, 0, 0
48500, 106486, 0, 0
49000, 106286, 0, 0
49500, 106500, 0, 0
50000, 106494, 0, 0
50500, 106284, 0, 0
51000, 106504, 0, 0
51500, 105840, 0, 0
52000, 74926, 0, 0
52500, 102806, 0, 0
53000, 106504, 0, 0
53501, 106283, 0, 0
54000, 106286, 0, 0
54500, 105774, 0, 0
55000, 105764, 0, 0
55500, 106284, 0, 0
56000, 106494, 0, 0
56500, 106494, 0, 0
57000, 106288, 0, 0
57500, 106498, 0, 0
58000, 106350, 0, 0
58500, 106296, 0, 0
59000, 106498, 0, 0
59500, 106498, 0, 0
60000, 106254, 0, 0
