500, 223569, 0, 0
1000, 212360, 0, 0
1500, 205890, 0, 0
2000, 252244, 0, 0
2500, 195333, 0, 0
3000, 193154, 0, 0
3500, 246655, 0, 0
4000, 245324, 0, 0
4500, 200821, 0, 0
5000, 228509, 0, 0
5500, 261485, 0, 0
6000, 213713, 0, 0
6500, 207411, 0, 0
7000, 245006, 0, 0
7500, 218393, 0, 0
8000, 199951, 0, 0
8500, 223296, 0, 0
9000, 240879, 0, 0
9500, 193890, 0, 0
10000, 201696, 0, 0
10500, 248476, 0, 0
11000, 225061, 0, 0
11500, 193749, 0, 0
12000, 228239, 0, 0
12500, 245896, 0, 0
13000, 197360, 0, 0
13500, 204718, 0, 0
14000, 252752, 0, 0
14500, 220475, 0, 0
15000, 195001, 0, 0
15500, 242730, 0, 0
16000, 236508, 0, 0
16500, 185513, 0, 0
17000, 222185, 0, 0
17500, 250511, 0, 0
18000, 190277, 0, 0
18500, 197346, 0, 0
19000, 248158, 0, 0
19500, 227207, 0, 0
20000, 191501, 0, 0
20500, 225261, 0, 0
21000, 243410, 0, 0
21500, 203026, 0, 0
22000, 209690, 0, 0
22500, 253424, 0, 0
23000, 203609, 0, 0
23500, 204966, 0, 0
24000, 242287, 0, 0
24500, 249830, 0, 0
25000, 183075, 0, 0
25500, 221399, 0, 0
26000, 250174, 0, 0
26500, 198337, 0, 0
27000, 201431, 0, 0
27500, 242172, 0, 0
28000, 214866, 0, 0
28500, 203822, 0, 0
29000, 221829, 0, 0
29500, 246210, 0, 0
30000, 188693, 0, 0
30500, 196193, 0, 0
31000, 256167, 0, 0
31500, 226494, 0, 0
32000, 195901, 0, 0
32500, 220467, 0, 0
33000, 235252, 0, 0
33500, 190804, 0, 0
34000, 209116, 0, 0
34500, 256135, 0, 0
35000, 220060, 0, 0
35500, 203118, 0, 0
36000, 224765, 0, 0
36500, 237927, 0, 0
37000, 187354, 0, 0
37500, 203970, 0, 0
38000, 247960, 0, 0
38500, 226227, 0, 0
39000, 197023, 0, 0
39500, 220885, 0, 0
40000, 244366, 0, 0
40500, 207226, 0, 0
41000, 191564, 0, 0
41500, 241780, 0, 0
42000, 220994, 0, 0
42500, 191837, 0, 0
43000, 204736, 0, 0
43500, 262575, 0, 0
44000, 209138, 0, 0
44500, 191207, 0, 0
45000, 251072, 0, 0
45500, 216248, 0, 0
46000, 190630, 0, 0
46500, 207458, 0, 0
47000, 233137, 0, 0
47500, 199274, 0, 0
48000, 183272, 0, 0
48500, 216396, 0, 0
49000, 245739, 0, 0
49500, 201795, 0, 0
50000, 191196, 0, 0
50500, 250338, 0, 0
51000, 223556, 0, 0
51500, 183719, 0, 0
52000, 219199, 0, 0
52500, 241636, 0, 0
53000, 189967, 0, 0
53500, 190318, 0, 0
54000, 245227, 0, 0
54500, 235465, 0, 0
55000, 208068, 0, 0
55500, 214160, 0, 0
56000, 237769, 0, 0
56500, 195821, 0, 0
57000, 199899, 0, 0
57500, 247982, 0, 0
58000, 215557, 0, 0
58500, 196785, 0, 0
59000, 251899, 0, 0
59500, 238248, 0, 0
60000, 184092, 0, 0
