500, 34438, 0, 0
1000, 41532, 0, 0
1500, 47066, 0, 0
2000, 49022, 0, 0
2500, 50190, 0, 0
3000, 53164, 0, 0
3500, 52700, 0, 0
4000, 51074, 0, 0
4501, 55556, 0, 0
5000, 52536, 0, 0
5500, 50836, 0, 0
6000, 55332, 0, 0
6500, 53402, 0, 0
7000, 50864, 0, 0
7500, 54618, 0, 0
8000, 52320, 0, 0
8500, 50618, 0, 0
9000, 53758, 0, 0
9500, 52026, 0, 0
10000, 51878, 0, 0
10500, 54360, 0, 0
11001, 52177, 0, 0
11500, 49888, 0, 0
12000, 54702, 0, 0
12501, 52896, 0, 0
13000, 50296, 0, 0
13500, 54688, 0, 0
14001, 52417, 0, 0
14500, 49974, 0, 0
15000, 55310, 0, 0
15500, 53030, 0, 0
16000, 49994, 0, 0
16500, 54560, 0, 0
17000, 52074, 0, 0
17500, 49344, 0, 0
18000, 53614, 0, 0
18500, 52974, 0, 0
19001, 49836, 0, 0
19500, 53898, 0, 0
20000, 52496, 0, 0
20500, 50672, 0, 0
21000, 54926, 0, 0
21500, 50230, 0, 0
22000, 47440, 0, 0
22500, 51396, 0, 0
23000, 52124, 0, 0
23500, 49852, 0, 0
24000, 53610, 0, 0
24500, 51744, 0, 0
25000, 50106, 0, 0
25501, 54253, 0, 0
26000, 51888, 0, 0
26500, 49800, 0, 0
27001, 52522, 0, 0
27500, 51638, 0, 0
28000, 49762, 0, 0
28500, 51150, 0, 0
29000, 50640, 0, 0
29500, 50058, 0, 0
30000, 52638, 0, 0
30500, 51560, 0, 0
31000, 49988, 0, 0
31500, 54322, 0, 0
32000, 51258, 0, 0
32500, 50580, 0, 0
33000, 53530, 0, 0
33501, 51938, 0, 0
34000, 50404, 0, 0
34500, 53456, 0, 0
35001, 50265, 0, 0
35500, 49586, 0, 0
36000, 52314, 0, 0
36500, 50466, 0, 0
37000, 48522, 0, 0
37500, 53640, 0, 0
38000, 50884, 0, 0
38500, 52752, 0, 0
39000, 53612, 0, 0
39500, 51364, 0, 0
40000, 53002, 0, 0
40500, 53282, 0, 0
41000, 49560, 0, 0
41500, 53902, 0, 0
42000, 51934, 0, 0
42500, 48370, 0, 0
43001, 53411, 0, 0
43500, 51540, 0, 0
44000, 49368, 0, 0
44501, 53574, 0, 0
45000, 49062, 0, 0
45500, 48348, 0, 0
46000, 53332, 0, 0
46500, 51304, 0, 0
47000, 50738, 0, 0
47500, 55258, 0, 0
48000, 51270, 0, 0
48500, 49258, 0, 0
49000, 52062, 0, 0
49500, 53456, 0, 0
50000, 50828, 0, 0
50500, 55464, 0, 0
51000, 53094, 0, 0
51500, 50004, 0, 0
52000, 53134, 0, 0
52500, 50676, 0, 0
53000, 51974, 0, 0
53500, 52886, 0, 0
54000, 51644, 0, 0
54500, 52956, 0, 0
55000, 52084, 0, 0
55500, 48910, 0, 0
56000, 54976, 0, 0
56500, 53344, 0, 0
57000, 50390, 0, 0
57500, 56214, 0, 0
58000, 53634, 0, 0
58500, 49722, 0, 0
59000, 56904, 0, 0
59501, 53399, 0, 0
