501, 237349, 1, 0
1000, 118656, 1, 0
1500, 88192, 1, 0
2000, 108288, 1, 0
2500, 149248, 1, 0
3000, 80128, 1, 0
3500, 92544, 1, 0
4000, 115072, 1, 0
4500, 105600, 1, 0
5000, 94080, 1, 0
5500, 79232, 1, 0
6000, 54016, 1, 0
6500, 51456, 1, 0
7000, 52480, 1, 0
7500, 52224, 1, 0
8000, 54144, 1, 0
8500, 59904, 1, 0
9000, 58240, 1, 0
9500, 61312, 1, 0
10000, 55040, 1, 0
10500, 52992, 1, 0
11000, 55808, 1, 0
11500, 59392, 1, 0
12001, 58379, 1, 0
12500, 61440, 1, 0
13000, 82048, 1, 0
13500, 107520, 1, 0
14001, 63233, 1, 0
14500, 126336, 1, 0
15000, 60928, 1, 0
15500, 119552, 1, 0
16000, 65152, 1, 0
16500, 95872, 1, 0
17000, 124288, 1, 0
17501, 67449, 1, 0
18000, 136320, 1, 0
18500, 77696, 1, 0
19000, 139776, 1, 0
19500, 59136, 1, 0
20000, 77568, 1, 0
20500, 53632, 1, 0
21000, 52992, 1, 0
21501, 53013, 1, 0
22000, 53248, 1, 0
22501, 53269, 1, 0
23000, 52352, 1, 0
23500, 51968, 1, 0
24001, 52758, 1, 0
24500, 54400, 1, 0
25000, 58368, 1, 0
25500, 59776, 1, 0
26000, 56832, 1, 0
26500, 54528, 1, 0
27000, 81152, 1, 0
27500, 70528, 1, 0
28000, 54016, 1, 0
28501, 56079, 1, 0
29000, 102144, 1, 0
29500, 77312, 1, 0
30000, 56832, 1, 0
30500, 60928, 1, 0
31000, 95744, 1, 0
31500, 96384, 1, 0
32001, 59273, 1, 0
32500, 164096, 1, 0
33000, 98176, 1, 0
33500, 74880, 1, 0
34001, 59784, 1, 0
34500, 113536, 1, 0
35000, 58880, 1, 0
35501, 69237, 1, 0
36000, 61056, 1, 0
36500, 53120, 1, 0
37000, 53248, 1, 0
37500, 52608, 1, 0
38000, 52224, 1, 0
38500, 50816, 1, 0
39001, 51736, 1, 0
39500, 53504, 1, 0
40000, 59136, 1, 0
40500, 64640, 1, 0
41000, 58112, 1, 0
41500, 67968, 1, 0
42000, 67200, 1, 0
42501, 69748, 1, 0
43000, 78080, 1, 0
43500, 78208, 1, 0
44000, 56832, 1, 0
44500, 101632, 1, 0
45000, 65664, 1, 0
45500, 58624, 1, 0
46001, 78435, 1, 0
46500, 70144, 1, 0
47000, 158336, 1, 0
47500, 63104, 1, 0
48001, 57996, 1, 0
48500, 74880, 1, 0
49000, 144000, 1, 0
49500, 88320, 1, 0
50000, 93056, 1, 0
50500, 77184, 1, 0
51000, 54272, 1, 0
51500, 58240, 1, 0
52000, 59648, 1, 0
52500, 52608, 1, 0
53001, 52758, 1, 0
53500, 51968, 1, 0
54000, 51840, 1, 0
54500, 50432, 1, 0
55000, 50176, 1, 0
55500, 50176, 1, 0
56000, 50944, 1, 0
56500, 51840, 1, 0
57000, 57600, 1, 0
57500, 60672, 1, 0
58001, 69365, 1, 0
58500, 59776, 1, 0
59000, 63360, 1, 0
59500, 62976, 1, 0
60000, 64000, 1, 0
